player_id,player_name,first_serve_pct,first_serve_win_pct,second_serve_win_pct,ace_rate,df_rate,bp_save_pct,service_pts_won_pct,return_pts_won_pct,dominance_ratio,wins,total_matches,aces,dfs,rank,rank_points,height,hand,ioc,win_pct,cluster_kmeans,archetype,pca_x,pca_y
103018,Max Mirnyi,0.6180009412173183,0.7639610083264885,0.5029772500761044,0.1270160265570712,0.0488114972183088,0.5793575972939521,0.6643343355463163,0.3364644749390494,2.102760233051275,63,135,1356.0,524.0,25.0,1125.0,196.0,R,BLR,0.4666666666666667,2,Big Servers,2.66729520961719,1.1539352780684473
103035,Alessio Di Mauro,0.5869534652503036,0.6326249722499896,0.4557223711387934,0.0483202849315189,0.0294464279111099,0.4850468612723514,0.5595517551885537,0.3575603475201941,1.657231767258522,16,46,174.0,98.0,68.0,543.0,185.0,L,ITA,0.3478260869565217,1,Grinders,-3.7024952293314226,1.1040199618952937
103084,Guillermo Canas,0.5616730973942436,0.7209648861661588,0.515814018264097,0.0692711248887287,0.0334351019939216,0.6007194630926882,0.6327061951500719,0.4001179179644508,1.6499310463880967,85,152,795.0,387.0,8.0,1990.0,185.0,R,ARG,0.5592105263157895,0,All-Court Elite,-0.04123032771184367,-1.2278172263681892
103096,Arnaud Clement,0.5663442296022275,0.72089064621139,0.5036064196877003,0.0664250612813436,0.0316409200932597,0.5783375895407449,0.6264617261304753,0.3628463206166202,1.8121121754077671,114,255,1338.0,635.0,30.0,1174.0,173.0,R,FRA,0.4470588235294118,0,All-Court Elite,0.12635375005106297,-0.07331073233670132
103103,Dominik Hrbaty,0.5707968227191287,0.6916905391895449,0.4790579881930085,0.0541874638489408,0.0539163521963452,0.5781931583292551,0.6011265591167267,0.3922667922874645,1.6411583383241832,82,168,709.0,701.0,15.0,1540.0,183.0,R,SVK,0.4880952380952381,1,Grinders,-1.5291140827651253,0.615137100996061
103105,Ruben Ramirez Hidalgo,0.5653746531817297,0.6723878158212824,0.458832423466939,0.0400784707348735,0.04937891625615,0.5414088105742478,0.5796316829210895,0.3713528497200653,1.66447769431268,54,151,463.0,575.0,50.0,826.0,183.0,R,ESP,0.3576158940397351,1,Grinders,-2.5715748283620155,1.4976272743756203
103110,Daniele Bracciali,0.526207247535218,0.7358339677346712,0.4980825007358763,0.0902733759549179,0.0389147843825229,0.6343674343674344,0.6224483150792995,0.3269351512912378,2.0499809666017925,29,76,562.0,217.0,49.0,752.0,180.0,R,ITA,0.3815789473684211,2,Big Servers,1.844768233439817,1.6399988977378335
103151,Mariano Zabaleta,0.5769953509739412,0.702356781605792,0.5051556271363633,0.0563236043976061,0.0531270220847927,0.5941374319232142,0.6196605308953016,0.3882602504214313,1.6709940418344496,32,68,285.0,272.0,49.0,790.0,183.0,R,ARG,0.4705882352941176,0,All-Court Elite,-0.5865947151631681,-0.01871832273381486
103163,Tommy Haas,0.6044048683943609,0.7490222008948147,0.5355155441164953,0.0892825708849055,0.0445486228899593,0.6101386438716472,0.6639937503984928,0.3728987488503585,1.871044520812861,271,444,3065.0,1582.0,9.0,2605.0,188.0,R,GER,0.6103603603603603,0,All-Court Elite,1.9344368212481753,-0.8383670973673075
103169,Oscar Hernandez,0.6544090878815981,0.6423477167670726,0.4744436296327859,0.0336613757769863,0.0352326571710383,0.5480289699729759,0.58292903624189,0.349090812416948,1.7989974794752157,52,153,390.0,394.0,48.0,1168.0,180.0,R,ESP,0.3398692810457516,1,Grinders,-2.285591743349067,0.1418394472487526
103171,Raemon Sluiter,0.5645964828724103,0.7328399086067288,0.5031001942198315,0.1068497301728871,0.0436738918284254,0.5506964456483687,0.6329154699389151,0.3405670213361225,1.9719093718263752,20,55,421.0,171.0,79.0,482.0,185.0,R,NED,0.3636363636363636,0,All-Court Elite,1.101774412386004,1.4420335842132175
103181,Jiri Vanek,0.615303117500921,0.6784593497484935,0.4289884869056586,0.0736543534313603,0.0394368939572729,0.559420589323229,0.5819920816375593,0.3421652960985138,1.9333689841136883,31,95,556.0,303.0,81.0,796.0,185.0,R,CZE,0.3263157894736842,1,Grinders,-1.4793886237144185,2.0452250500625433
